Week,PossessionID,Side,Notes,HeightSortedLineup,IncompleteResult,Duration,2FGA,2FGM,3PA,3PM,FTA,FTM,TOV,ORB,FOUL,PTS,Team_DefPoss,Team_AllowMiddle,Team_AllowPaintTouch,Team_AllowUC3,Team_AllowOBoard,Team_Deflections
3,141,Offense,P11,MS-DP-AC-IK-KJ,True,0:07.8,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3,142,Defense,P11,MS-DP-AC-IK-KJ,False,0:18.4,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
3,143,Defense,P11,SD-SN-EF-AM7-MH,True,0:11.4,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
3,144,Defense,P11,SD-SN-EF-AM7-MH,True,0:12.3,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
3,145,Defense,P11,SD-SN-EF-AM7-MH,False,0:19.5,1,1,0,0,0,0,0,0,0,2,True,False,True,False,False,True
3,146,Offense,P11,SD-SN-EF-AM7-MH,True,0:07.3,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3,147,Offense,P11,SD-SN-SI-EF-MH,True,0:08.4,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3,148,Offense,P11,SD-SN-SI-EF-MH,True,0:16.1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3,149,Offense,P11,MS-DP-AC-IK-KJ,False,0:26.2,1,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False
3,150,Defense,P11,MS-DP-AC-IK-KJ,False,0:27.7,2,1,1,0,0,0,0,2,0,2,True,False,True,True,True,False
3,151,Offense,P11,SD-SN-EF-AM7-MH,False,0:20.8,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3,152,Defense,P11,SD-SN-EF-AM7-MH,False,0:17.9,1,1,0,0,0,0,0,0,0,2,True,False,False,False,False,False
3,153,Offense,P11,MS-DP-AC-IK-KJ,False,0:19.0,2,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False
3,154,Defense,P11,MS-DP-AC-IK-KJ,False,0:17.7,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False
3,155,Offense,P11,SD-SN-SI-EF-MH,False,0:10.4,1,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False
3,156,Defense,P11,SD-SN-SI-EF-MH,False,0:10.4,1,1,0,0,0,0,0,0,0,2,True,False,True,False,False,False
3,157,Offense,P11,MS-DP-AC-IK-KJ,True,0:11.2,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
3,158,Defense,P11,MS-DP-AC-IK-KJ,False,0:18.4,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False
3,159,Defense,P11,SD-SN-SI-EF-AM7,False,0:05.2,1,1,0,0,0,0,0,0,0,2,True,False,False,False,False,False
